Id,Score
4495,5
4496,5
4498,5
4499,5
4508,5
4520,5
4521,5
4524,5
4532,5
4536,5
4538,5
4545,5
4552,5
4565,5
4567,5
4577,5
4579,5
4582,5
4590,5
4595,5
4614,5
4616,5
4617,5
4619,5
4626,5
4633,5
4637,5
4647,5
4654,5
4663,5
4669,5
4674,5
4676,5
4694,5
4695,5
4712,5
4720,5
4732,5
4742,5
4743,5
4747,5
4758,5
4763,5
4788,5
4796,5
4797,5
4805,5
4812,5
4815,5
4818,5
4825,5
4828,5
4832,5
4833,5
4842,5
4847,5
4852,5
4857,5
4864,5
4868,5
4889,5
4890,5
4897,5
4902,5
4908,5
4909,5
4919,5
4931,5
4933,5
4935,5
4948,5
4950,5
4963,5
4970,5
4972,5
4975,5
4982,5
4989,5
4995,5
4997,5
5007,5
5015,5
5016,5
5032,5
5034,5
5038,5
5039,5
5041,5
5044,5
5045,5
5056,5
5063,5
5075,5
5078,5
5082,5
5083,5
5103,5
5109,5
5112,5
5115,5
5117,5
5121,5
5133,5
5137,5
5139,5
5140,5
5149,5
5156,5
5159,5
5162,5
5174,5
5175,5
5182,5
5183,5
5189,5
5191,5
5199,5
5208,5
5212,5
5216,5
5221,5
5242,5
5251,5
5255,5
5257,5
5262,5
5273,5
5295,5
5297,5
5299,5
5309,5
5312,5
5315,5
5324,5
5325,5
5336,5
5338,5
5343,5
5344,5
5347,5
5351,5
5353,5
5360,5
5361,5
5362,5
5364,5
5368,5
5370,5
5379,5
5381,5
5384,5
5387,5
5400,5
5413,5
5420,5
5422,5
5433,5
5437,5
5440,5
5447,5
5448,5
5454,5
5484,5
5489,5
5490,5
5500,5
5505,5
5514,5
5517,5
5518,5
5535,5
5536,5
5561,5
5563,5
5581,5
5583,5
5586,5
5591,5
5601,5
5602,5
5604,5
5625,5
5626,5
5631,5
5645,5
5646,5
5649,5
5657,5
5659,5
5660,5
5665,5
5666,5
5675,5
5677,5
5678,5
5684,5
5689,5
5692,5
5694,5
5696,5
5701,5
5703,5
5708,5
5717,5
5719,5
5722,5
5730,5
5733,5
5735,5
5739,5
5744,5
5745,5
5748,5
5752,5
5756,5
5759,5
5761,5
5762,5
5763,5
5765,5
5766,5
5767,5
5772,5
5777,5
5778,5
5783,5
5784,5
5794,5
5799,5
5813,5
5817,5
5838,5
5840,5
5846,5
5851,5
5852,5
5854,5
5859,5
5861,5
5864,5
5874,5
5879,5
5888,5
5889,5
5895,5
5900,5
5901,5
5925,5
5928,5
5930,5
5934,5
5944,5
5950,5
5974,5
5978,5
5980,5
5985,5
5986,5
5992,5
5999,5
6014,5
6016,5
6026,5
6033,5
6043,5
6044,5
6048,5
6065,5
6068,5
6084,5
6087,5
6099,5
6106,5
6107,5
6122,5
6137,5
6147,5
6160,5
6161,5
6164,5
6169,5
6175,5
6179,5
6183,5
6202,5
6209,5
6224,5
6226,5
6227,5
6228,5
6230,5
6240,5
6247,5
6253,5
6262,5
6271,5
6272,5
6274,5
6275,5
6287,5
6294,5
6295,5
6313,5
6316,5
6329,5
6339,5
6340,5
6344,5
6346,5
6347,5
6350,5
6358,5
6369,5
6370,5
6375,5
6380,5
6382,5
6389,5
6390,5
6392,5
6393,5
6401,5
6409,5
6410,5
6413,5
6421,5
6431,5
6464,5
6471,5
6475,5
6476,5
6481,5
6493,5
6504,5
6505,5
6506,5
6510,5
6515,5
6519,5
6523,5
6524,5
6525,5
6536,5
6538,5
6543,5
6546,5
6547,5
6548,5
6550,5
6553,5
6560,5
6563,5
6564,5
6565,5
6566,5
6570,5
6572,5
6573,5
6582,5
6591,5
6597,5
6598,5
6599,5
6610,5
6612,5
6623,5
6639,5
6640,5
6642,5
6646,5
6655,5
6657,5
6665,5
6668,5
6675,5
6679,5
6680,5
6683,5
6689,5
6692,5
6699,5
6700,5
6704,5
6710,5
6713,5
6717,5
6719,5
6723,5
6725,5
6728,5
6744,5
6745,5
6749,5
6758,5
6762,5
6776,5
6779,5
6780,5
6783,5
6789,5
6805,5
6815,5
6823,5
6836,5
6845,5
6851,5
6871,5
6875,5
6880,5
6883,5
6889,5
6890,5
6896,5
6902,5
6909,5
6910,5
6912,5
6913,5
6914,5
6915,5
6916,5
6917,5
6925,5
6936,5
6953,5
6959,5
6965,5
6974,5
6982,5
6983,5
6987,5
7001,5
7005,5
7020,5
7023,5
7029,5
7035,5
7037,5
7044,5
7046,5
7051,5
7062,5
7064,5
7068,5
7074,5
7083,5
7088,5
7090,5
7099,5
7101,5
7103,5
7112,5
7117,5
7126,5
7130,5
7138,5
7146,5
7147,5
7153,5
7154,5
7156,5
7163,5
7168,5
7169,5
7171,5
7175,5
7188,5
7189,5
7196,5
7202,5
7205,5
7206,5
7208,5
7220,5
7222,5
7232,5
7236,5
7241,5
7254,5
7259,5
7263,5
7268,5
7272,5
7275,5
7293,5
7295,5
7300,5
7305,5
7309,5
7323,5
7334,5
7339,5
7342,5
7349,5
7355,5
7358,5
7362,5
7375,5
7382,5
7388,5
7393,5
7397,5
7401,5
7403,5
7409,5
7412,5
7413,5
7414,5
7418,5
7420,5
7424,5
7429,5
7432,5
7451,5
7454,5
7455,5
7459,5
7460,5
7462,5
7468,5
7480,5
7485,5
7492,5
7499,5
7507,5
7510,5
7524,5
7529,5
7533,5
7538,5
7544,5
7546,5
7547,5
7556,5
7560,5
7562,5
7564,5
7582,5
7592,5
7598,5
7601,5
7611,5
7625,5
7627,5
7632,5
7635,5
7641,5
7653,5
7654,5
7658,5
7659,5
7661,5
7671,5
7692,5
7697,5
7702,5
7711,5
7715,5
7736,5
7739,5
7741,5
7748,5
7758,5
7761,5
7766,5
7767,5
7768,5
7769,5
7771,5
7774,5
7783,5
7795,5
7796,5
7797,5
7801,5
7805,5
7806,5
7814,5
7823,5
7838,5
7850,5
7856,5
7857,5
7870,5
7876,5
7891,5
7900,5
7914,5
7919,5
7928,5
7930,5
7936,5
7937,5
7959,5
7964,5
7972,5
7983,5
7985,5
8010,5
8017,5
8020,5
8022,5
8026,5
8036,5
8040,5
8041,5
8048,5
8049,5
8051,5
8056,5
8058,5
8060,5
8062,5
8067,5
8076,5
8090,5
8092,5
8097,5
8099,5
8102,5
8113,5
8125,5
8139,5
8146,5
8149,5
8160,5
8170,5
8175,5
8186,5
8199,5
8209,5
8211,5
8215,5
8225,5
8227,5
8230,5
8232,5
8235,5
8247,5
8253,5
8255,5
8258,5
8260,5
8264,5
8267,5
8274,5
8286,5
8287,5
8288,5
8290,5
8310,5
8319,5
8325,5
8326,5
8341,5
8349,5
8350,5
8357,5
8365,5
8367,5
8369,5
8373,5
8376,5
8392,5
8393,5
8395,5
8397,5
8407,5
8413,5
8416,5
8420,5
8421,5
8433,5
8434,5
8435,5
8447,5
8451,5
8462,5
8463,5
8464,5
8466,5
8470,5
8474,5
8478,5
8488,5
8489,5
8490,5
8494,5
8509,5
8529,5
8543,5
8549,5
8551,5
8559,5
8574,5
8577,5
8579,5
8580,5
8587,5
8594,5
8598,5
8599,5
8603,5
8604,5
8607,5
8609,5
8611,5
8632,5
8635,5
8641,5
8649,5
8656,5
8660,5
8666,5
8673,5
8674,5
8684,5
8686,5
8689,5
8696,5
8707,5
8715,5
8719,5
8724,5
8731,5
8732,5
8735,5
8736,5
8741,5
8742,5
8749,5
8751,5
8759,5
8760,5
8763,5
8766,5
8769,5
8771,5
8774,5
8783,5
8787,5
8791,5
8796,5
8808,5
8850,5
8851,5
8862,5
8863,5
8868,5
8875,5
8878,5
8893,5
8904,5
8925,5
8928,5
8939,5
8949,5
8966,5
8969,5
8970,5
8972,5
8974,5
8978,5
8990,5
8995,5
8997,5
9006,5
9011,5
9013,5
9023,5
9033,5
9045,5
9046,5
9063,5
9065,5
9074,5
9081,5
9086,5
9091,5
9096,5
9098,5
9100,5
9104,5
9107,5
9116,5
9124,5
9127,5
9131,5
9132,5
9134,5
9136,5
9137,5
9138,5
9146,5
9153,5
9169,5
9181,5
9186,5
9188,5
9196,5
9200,5
9204,5
9213,5
9214,5
9215,5
9220,5
9221,5
9224,5
9226,5
9229,5
9253,5
9255,5
9258,5
9267,5
9276,5
9277,5
9279,5
9280,5
9282,5
9286,5
9296,5
9300,5
9301,5
9318,5
9321,5
9354,5
9361,5
9371,5
9380,5
9383,5
9387,5
9403,5
9412,5
9413,5
9425,5
9426,5
9428,5
9434,5
9439,5
9447,5
9449,5
9455,5
9456,5
9457,5
9462,5
9480,5
9488,5
9500,5
9501,5
9515,5
9523,5
9524,5
9538,5
9543,5
9548,5
9560,5
9574,5
9588,5
9591,5
9592,5
9596,5
9607,5
9608,5
9610,5
9611,5
9620,5
9636,5
9638,5
9641,5
9645,5
9647,5
9659,5
9661,5
9671,5
9672,5
9675,5
9690,5
9694,5
9695,5
9703,5
9707,5
9708,5
9711,5
9712,5
9730,5
9731,5
9737,5
9741,5
9750,5
9751,5
9752,5
9756,5
9758,5
9761,5
9767,5
9772,5
9784,5
9786,5
9790,5
9794,5
9813,5
9818,5
9819,5
9822,5
9824,5
9828,5
9837,5
9840,5
9853,5
9858,5
9878,5
9882,5
9889,5
9890,5
9893,5
9897,5
9899,5
9908,5
9916,5
9918,5
9920,5
9923,5
9925,5
9930,5
9936,5
9943,5
9945,5
9950,5
9956,5
9966,5
9970,5
9972,5
9976,5
9982,5
9992,5
9995,5
9996,5
9998,5
10002,5
10003,5
10008,5
10012,5
10022,5
10027,5
10032,5
10034,5
10035,5
10037,5
10040,5
10041,5
10044,5
10047,5
10049,5
10055,5
10058,5
10063,5
10072,5
10078,5
10081,5
10086,5
10088,5
10091,5
10093,5
10095,5
10097,5
10105,5
10107,5
10111,5
10112,5
10117,5
10129,5
10132,5
10141,5
10152,5
10154,5
10155,5
10159,5
10161,5
10162,5
10180,5
10193,5
10195,5
10196,5
10197,5
10204,5
10209,5
10218,5
10222,5
10225,5
10227,5
10228,5
10241,5
10244,5
10254,5
10256,5
10257,5
10265,5
10268,5
10271,5
10284,5
10285,5
10300,5
10320,5
10326,5
10327,5
10338,5
10344,5
10345,5
10351,5
10353,5
10356,5
10372,5
10374,5
10375,5
10378,5
10393,5
10394,5
10402,5
10403,5
10405,5
10414,5
10420,5
10426,5
10427,5
10428,5
10429,5
10430,5
10432,5
10444,5
10445,5
10454,5
10458,5
10462,5
10463,5
10464,5
10472,5
10479,5
10487,5
10488,5
10492,5
10493,5
10494,5
10499,5
10500,5
10511,5
10513,5
10516,5
10525,5
10527,5
10541,5
10543,5
10547,5
10548,5
10554,5
10556,5
10562,5
10571,5
10592,5
10593,5
10594,5
10623,5
10629,5
10630,5
10645,5
10649,5
10650,5
10652,5
10656,5
10660,5
10665,5
10671,5
10690,5
10691,5
10692,5
10699,5
10700,5
10706,5
10707,5
10723,5
10725,5
10729,5
10734,5
10737,5
10744,5
10747,5
10751,5
10752,5
10753,5
10755,5
10759,5
10760,5
10763,5
10767,5
10771,5
10777,5
10782,5
10787,5
10788,5
10809,5
10812,5
10814,5
10819,5
10821,5
10831,5
10833,5
10836,5
10837,5
10842,5
10844,5
10862,5
10870,5
10872,5
10873,5
10879,5
10880,5
10897,5
10909,5
10910,5
10919,5
10926,5
10928,5
10929,5
10934,5
10935,5
10936,5
10946,5
10956,5
10963,5
10970,5
10972,5
10985,5
10992,5
10994,5
10996,5
10998,5
11011,5
11013,5
11017,5
11019,5
11027,5
11031,5
11033,5
11041,5
11042,5
11043,5
11047,5
11048,5
11052,5
11055,5
11058,5
11066,5
11067,5
11070,5
11081,5
11094,5
11099,5
11100,5
11112,5
11113,5
11129,5
11136,5
11146,5
11156,5
11159,5
11160,5
11171,5
11172,5
11179,5
11180,5
11188,5
11189,5
11190,5
11195,5
11212,5
11217,5
11218,5
11238,5
11241,5
11246,5
11269,5
11270,5
11277,5
11281,5
11290,5
11293,5
11296,5
11299,5
11310,5
11322,5
11333,5
11334,5
11341,5
11344,5
11349,5
11356,5
11362,5
11363,5
11371,5
11377,5
11380,5
11382,5
11387,5
11401,5
11409,5
11413,5
11416,5
11419,5
11422,5
11426,5
11428,5
11431,5
11440,5
11441,5
11456,5
11461,5
11463,5
11464,5
11469,5
11474,5
11490,5
11496,5
11506,5
11513,5
11522,5
11539,5
11544,5
11545,5
11548,5
11558,5
11563,5
11564,5
11569,5
11585,5
11596,5
11603,5
11617,5
11619,5
11620,5
11621,5
11628,5
11629,5
11635,5
11638,5
11647,5
11648,5
11653,5
11664,5
11671,5
11680,5
11683,5
11689,5
11692,5
11695,5
11696,5
11705,5
11722,5
11752,5
11756,5
11761,5
11763,5
11775,5
11781,5
11785,5
11786,5
11788,5
11790,5
11821,5
11823,5
11827,5
11837,5
11844,5
11849,5
11853,5
11856,5
11857,5
11859,5
11860,5
11874,5
11875,5
11878,5
11880,5
11882,5
11887,5
11891,5
11901,5
11909,5
11916,5
11926,5
11946,5
11948,5
11954,5
11960,5
11961,5
11963,5
11971,5
11977,5
11981,5
11982,5
11988,5
11997,5
12001,5
12010,5
12011,5
12026,5
12030,5
12036,5
12042,5
12045,5
12049,5
12054,5
12055,5
12060,5
12066,5
12072,5
12075,5
12084,5
12089,5
12093,5
12107,5
12113,5
12115,5
12121,5
12125,5
12129,5
12130,5
12132,5
12133,5
12135,5
12138,5
12146,5
12148,5
12149,5
12155,5
12163,5
12179,5
12184,5
12188,5
12192,5
12193,5
12196,5
12199,5
12200,5
12203,5
12211,5
12223,5
12237,5
12250,5
12266,5
12273,5
12275,5
12278,5
12279,5
12285,5
12287,5
12292,5
12299,5
12304,5
12307,5
12308,5
12315,5
12316,5
12319,5
12323,5
12326,5
12329,5
12335,5
12346,5
12359,5
12364,5
12371,5
12374,5
12386,5
12388,5
12389,5
12391,5
12392,5
12393,5
12401,5
12407,5
12410,5
12414,5
12439,5
12440,5
12445,5
12447,5
12448,5
12457,5
12465,5
12467,5
12476,5
12483,5
12488,5
12495,5
12499,5
12503,5
12528,5
12553,5
12554,5
12562,5
12566,5
12570,5
12582,5
12583,5
12586,5
12595,5
12598,5
12610,5
12617,5
12619,5
12630,5
12631,5
12648,5
12657,5
12658,5
12673,5
12678,5
12684,5
12685,5
12689,5
12694,5
12695,5
12699,5
12709,5
12710,5
12714,5
12716,5
12719,5
12726,5
12734,5
12742,5
12744,5
12749,5
12758,5
12759,5
12760,5
12768,5
12770,5
12775,5
12776,5
12778,5
12780,5
12783,5
12789,5
12801,5
12808,5
12815,5
12818,5
12821,5
12823,5
12828,5
12829,5
12839,5
12845,5
12847,5
12856,5
12857,5
12858,5
12861,5
12866,5
12870,5
12872,5
12875,5
12883,5
12884,5
12887,5
12888,5
12920,5
12923,5
12933,5
12936,5
12942,5
12945,5
12948,5
12951,5
12960,5
12961,5
12966,5
12968,5
12976,5
12979,5
12995,5
13005,5
13010,5
13013,5
13014,5
13017,5
13020,5
13025,5
13026,5
13030,5
13036,5
13057,5
13058,5
13061,5
13065,5
13073,5
13080,5
13095,5
13096,5
13098,5
13111,5
13112,5
13130,5
13131,5
13132,5
13134,5
13138,5
13161,5
13164,5
13165,5
13166,5
13173,5
13174,5
13177,5
13178,5
13181,5
13187,5
13191,5
13200,5
13203,5
13205,5
13206,5
13211,5
13230,5
13233,5
13235,5
13246,5
13247,5
13250,5
13253,5
13256,5
13261,5
13262,5
13268,5
13272,5
13288,5
13291,5
13296,5
13311,5
13313,5
13315,5
13316,5
13318,5
13329,5
13331,5
13340,5
13349,5
13350,5
13351,5
13358,5
13373,5
13392,5
13393,5
13409,5
13410,5
13416,5
13422,5
13423,5
13426,5
13437,5
13443,5
13444,5
13447,5
13457,5
13459,5
13463,5
13464,5
13477,5
13486,5
13488,5
13493,5
13496,5
13498,5
13505,5
13515,5
13516,5
13527,5
13536,5
13539,5
13540,5
13541,5
13545,5
13550,5
13568,5
13570,5
13576,5
13581,5
13588,5
13591,5
13597,5
13600,5
13613,5
13614,5
13619,5
13628,5
13630,5
13646,5
13649,5
13650,5
13653,5
13655,5
13663,5
13665,5
13666,5
13675,5
13681,5
13682,5
13705,5
13710,5
13711,5
13715,5
13716,5
13725,5
13730,5
13731,5
13737,5
13739,5
13744,5
13747,5
13749,5
13754,5
13760,5
13766,5
13771,5
13779,5
13787,5
13796,5
13801,5
13811,5
13819,5
13822,5
13830,5
13833,5
13858,5
13860,5
13862,5
13876,5
13882,5
13883,5
13891,5
13897,5
13899,5
13914,5
13920,5
13929,5
13933,5
13952,5
13954,5
13956,5
13958,5
13962,5
13967,5
13972,5
13980,5
13982,5
14005,5
14011,5
14013,5
14019,5
14020,5
14028,5
14032,5
14041,5
14045,5
14048,5
14049,5
14058,5
14061,5
14062,5
14067,5
14072,5
14085,5
14086,5
14087,5
14090,5
14100,5
14106,5
14109,5
14113,5
14116,5
14120,5
14124,5
14130,5
14131,5
14150,5
14166,5
14179,5
14181,5
14186,5
14189,5
14200,5
14203,5
14205,5
14207,5
14214,5
14216,5
14219,5
14220,5
14222,5
14232,5
14237,5
14241,5
14247,5
14255,5
14257,5
14276,5
14295,5
14296,5
14298,5
14300,5
14309,5
14313,5
14317,5
14325,5
14335,5
14344,5
14347,5
14361,5
14363,5
14365,5
14368,5
14373,5
14383,5
14391,5
14399,5
14401,5
14405,5
14406,5
14410,5
14418,5
14428,5
14451,5
14453,5
14460,5
14470,5
14498,5
14511,5
14515,5
14529,5
14530,5
14531,5
14532,5
14552,5
14555,5
14561,5
14564,5
14567,5
14571,5
14578,5
14591,5
14592,5
14615,5
14616,5
14617,5
14621,5
14624,5
14632,5
14643,5
14654,5
14655,5
14663,5
14664,5
14665,5
14670,5
14672,5
14684,5
14698,5
14701,5
14702,5
14708,5
14712,5
14732,5
14740,5
14747,5
14755,5
14759,5
14765,5
14775,5
14783,5
14784,5
14786,5
14789,5
14792,5
14795,5
14804,5
14806,5
14807,5
14808,5
14810,5
14814,5
14815,5
14819,5
14821,5
14822,5
14825,5
14826,5
14844,5
14860,5
14865,5
14873,5
14878,5
14883,5
14885,5
14888,5
14890,5
14893,5
14895,5
14901,5
14903,5
14906,5
14917,5
14924,5
14926,5
14928,5
14929,5
14932,5
14935,5
14936,5
14938,5
14941,5
14948,5
14950,5
14958,5
14967,5
14987,5
14989,5
14991,5
14992,5
14996,5
14999,5
15002,5
15003,5
15015,5
15022,5
15031,5
15032,5
15033,5
15034,5
15036,5
15037,5
15043,5
15050,5
15064,5
15071,5
15077,5
15085,5
15087,5
15089,5
15090,5
15092,5
15102,5
15103,5
15111,5
15132,5
15134,5
15137,5
15138,5
15147,5
15151,5
15157,5
15158,5
15172,5
15175,5
15203,5
15226,5
15241,5
15255,5
15263,5
15274,5
15275,5
15305,5
15308,5
15311,5
15314,5
15324,5
15330,5
15331,5
15337,5
15339,5
15346,5
15350,5
15354,5
15356,5
15364,5
15369,5
15371,5
15382,5
15385,5
15387,5
15394,5
15399,5
15404,5
15406,5
15409,5
15414,5
15418,5
15420,5
15435,5
15441,5
15445,5
15449,5
15458,5
15463,5
15465,5
15478,5
15490,5
15513,5
15518,5
15520,5
15522,5
15523,5
15528,5
15531,5
15536,5
15545,5
15550,5
15551,5
15556,5
15560,5
15562,5
15571,5
15574,5
15591,5
15598,5
15601,5
15605,5
15608,5
15611,5
15612,5
15613,5
15615,5
15619,5
15622,5
15626,5
15627,5
15636,5
15641,5
15648,5
15657,5
15664,5
15665,5
15668,5
15677,5
15687,5
15688,5
15695,5
15708,5
15712,5
15732,5
15741,5
15744,5
15746,5
15764,5
15766,5
15767,5
15769,5
15770,5
15777,5
15786,5
15787,5
15788,5
15794,5
15800,5
15806,5
15813,5
15818,5
15820,5
15826,5
15851,5
15853,5
15858,5
15861,5
15869,5
15873,5
15880,5
15886,5
15894,5
15895,5
15896,5
15897,5
15904,5
15914,5
15916,5
15917,5
15918,5
15920,5
15927,5
15933,5
15938,5
15939,5
15943,5
15948,5
15950,5
15966,5
15969,5
15971,5
15980,5
15995,5
15996,5
15997,5
15999,5
16002,5
16012,5
16019,5
16027,5
16030,5
16031,5
16032,5
16039,5
16040,5
16048,5
16049,5
16052,5
16065,5
16073,5
16077,5
16094,5
16103,5
16105,5
16106,5
16109,5
16113,5
16117,5
16122,5
16124,5
16126,5
16130,5
16144,5
16159,5
16161,5
16166,5
16169,5
16172,5
16173,5
16175,5
16202,5
16204,5
16205,5
16206,5
16208,5
16210,5
16212,5
16217,5
16229,5
16241,5
16254,5
16259,5
16261,5
16267,5
16278,5
16287,5
16302,5
16304,5
16323,5
16332,5
16339,5
16341,5
16348,5
16350,5
16352,5
16354,5
16376,5
16385,5
16388,5
16401,5
16411,5
16418,5
